ISO3,year,agreement
POL,2018,eugha
POL,2018,euukr
POL,2018,euciv
POL,2018,eubihs
POL,2018,euarm
POL,2019,eu
POL,2019,eualbs
POL,2019,euesag
POL,2019,euoct
POL,2019,euche
POL,2019,euchls
POL,2019,eucmr
POL,2019,eudza
POL,2019,euegy
POL,2019,eufro
POL,2019,eumkds
POL,2019,euisl
POL,2019,euisr
POL,2019,eujor
POL,2019,eulbn
POL,2019,eumar
POL,2019,eumex
POL,2019,eumnes
POL,2019,eunor
POL,2019,eupngfji
POL,2019,eupse
POL,2019,eusrbs
POL,2019,eusyr
POL,2019,eutun
POL,2019,euzaf
POL,2019,euand
POL,2019,eusmr
POL,2019,eutur
POL,2019,eea
POL,2019,eucariforum
POL,2019,eucentr
POL,2019,eucolper
POL,2019,eugeo
POL,2019,eumda
POL,2019,eukor
POL,2019,eucan
POL,2019,eusadc
POL,2019,eugha
POL,2019,euukr
POL,2019,euciv
POL,2019,eubihs
POL,2019,euarm
POL,2019,eujpn
POL,2019,eusgp
POL,2020,eu
POL,2020,eualbs
POL,2020,euesag
POL,2020,euoct
POL,2020,euche
POL,2020,euchls
POL,2020,eucmr
POL,2020,eudza
POL,2020,euegy
POL,2020,eufro
POL,2020,eumkds
POL,2020,euisl
POL,2020,euisr
POL,2020,eujor
POL,2020,eulbn
POL,2020,eumar
POL,2020,eumex
POL,2020,eumnes
POL,2020,eunor
POL,2020,eupngfji
POL,2020,eupse
POL,2020,eusrbs
POL,2020,eusyr
POL,2020,eutun
POL,2020,euzaf
POL,2020,euand
POL,2020,eusmr
POL,2020,eutur
POL,2020,eea
POL,2020,eucariforum
POL,2020,eucentr
POL,2020,eucolper
POL,2020,eugeo
POL,2020,eumda
POL,2020,eukor
POL,2020,eucan
POL,2020,eusadc
POL,2020,eugha
POL,2020,euukr
POL,2020,euciv
POL,2020,eubihs
POL,2020,euarm
POL,2020,eujpn
POL,2020,eusgp
POL,2020,euvnm
POL,2021,eu
POL,2021,eualbs
POL,2021,euesag
POL,2021,euoct
POL,2021,euche
POL,2021,euchls
POL,2021,eucmr
POL,2021,eudza
POL,2021,euegy
POL,2021,eufro
POL,2021,eumkds
POL,2021,euisl
POL,2021,euisr
POL,2021,eujor
POL,2021,eulbn
POL,2021,eumar
POL,2021,eumex
POL,2021,eumnes
POL,2021,eunor
POL,2021,eupngfji
POL,2021,eupse
POL,2021,eusrbs
POL,2021,eusyr
POL,2021,eutun
POL,2021,euzaf
POL,2021,euand
POL,2021,eusmr
POL,2021,eutur
POL,2021,eea
POL,2021,eucariforum
POL,2021,eucentr
POL,2021,eucolper
POL,2021,eugeo
POL,2021,eumda
POL,2021,eukor
POL,2021,eucan
POL,2021,eusadc
POL,2021,eugha
POL,2021,euukr
POL,2021,euciv
POL,2021,eubihs
POL,2021,euarm
POL,2021,eujpn
POL,2021,eusgp
POL,2021,euvnm
POL,2021,eugbr
POL,2022,eu
POL,2022,eualbs
POL,2022,euesag
POL,2022,euoct
POL,2022,euche
POL,2022,euchls
POL,2022,eucmr
POL,2022,eudza
POL,2022,euegy
POL,2022,eufro
POL,2022,eumkds
POL,2022,euisl
POL,2022,euisr
POL,2022,eujor
POL,2022,eulbn
POL,2022,eumar
POL,2022,eumex
POL,2022,eumnes
POL,2022,eunor
POL,2022,eupngfji
POL,2022,eupse
POL,2022,eusrbs
POL,2022,eusyr
POL,2022,eutun
POL,2022,euzaf
POL,2022,euand
POL,2022,eusmr
POL,2022,eutur
POL,2022,eea
POL,2022,eucariforum
POL,2022,eucentr
POL,2022,eucolper
POL,2022,eugeo
POL,2022,eumda
POL,2022,eukor
POL,2022,eucan
POL,2022,eusadc
POL,2022,eugha
POL,2022,euukr
POL,2022,euciv
POL,2022,eubihs
POL,2022,euarm
POL,2022,eujpn
POL,2022,eusgp
POL,2022,euvnm
POL,2022,eugbr
POL,2023,eu
POL,2023,eualbs
POL,2023,euesag
POL,2023,euoct
POL,2023,euche
POL,2023,euchls
POL,2023,eucmr
POL,2023,eudza
POL,2023,euegy
POL,2023,eufro
POL,2023,eumkds
POL,2023,euisl
POL,2023,euisr
POL,2023,eujor
POL,2023,eulbn
POL,2023,eumar
POL,2023,eumex
POL,2023,eumnes
POL,2023,eunor
POL,2023,eupngfji
POL,2023,eupse
POL,2023,eusrbs
POL,2023,eusyr
POL,2023,eutun
POL,2023,euzaf
POL,2023,euand
POL,2023,eusmr
POL,2023,eutur
POL,2023,eea
POL,2023,eucariforum
POL,2023,eucentr
POL,2023,eucolper
POL,2023,eugeo
POL,2023,eumda
POL,2023,eukor
POL,2023,eucan
POL,2023,eusadc
POL,2023,eugha
POL,2023,euukr
POL,2023,euciv
POL,2023,eubihs
POL,2023,euarm
POL,2023,eujpn
POL,2023,eusgp
POL,2023,euvnm
POL,2023,eugbr
PRK,1989,gstp
PRK,1990,gstp
PRK,1991,gstp
PRK,1992,gstp
PRK,1993,gstp
PRK,1994,gstp
PRK,1995,gstp
PRK,1996,gstp
PRK,1997,gstp
PRK,1998,gstp
PRK,1999,gstp
PRK,2000,gstp
PRK,2001,gstp
PRK,2002,gstp
PRK,2003,gstp
PRK,2004,gstp
PRK,2005,gstp
PRK,2006,gstp
PRK,2007,gstp
PRK,2008,gstp
PRK,2009,gstp
PRK,2010,gstp
PRK,2011,gstp
PRK,2012,gstp
PRK,2013,gstp
PRK,2014,gstp
PRK,2015,gstp
PRK,2016,gstp
PRK,2017,gstp
PRK,2018,gstp
PRK,2019,gstp
PRK,2020,gstp
PRK,2021,gstp
PRK,2022,gstp
PRK,2023,gstp
PRT,1960,eftag
PRT,1961,eftag
PRT,1961,finefta
PRT,1962,eftag
PRT,1962,finefta
PRT,1963,eftag
PRT,1963,finefta
PRT,1964,eftag
PRT,1964,finefta
PRT,1965,eftag
PRT,1965,finefta
PRT,1966,eftag
PRT,1966,finefta
PRT,1967,eftag
PRT,1967,finefta
PRT,1968,eftag
PRT,1968,finefta
PRT,1969,eftag
PRT,1969,finefta
PRT,1970,eftag
PRT,1970,finefta
PRT,1971,eftag
PRT,1971,finefta
PRT,1972,eftag
PRT,1972,finefta
PRT,1973,eftag
PRT,1973,ecprt
PRT,1973,finefta
PRT,1974,eftag
PRT,1974,ecprt
PRT,1974,finefta
PRT,1975,eftag
PRT,1975,ecprt
PRT,1975,finefta
PRT,1976,eftag
PRT,1976,ecprt2
PRT,1976,finefta
PRT,1977,eftag
PRT,1977,ecprt2
PRT,1977,finefta
PRT,1978,eftag
PRT,1978,ecprt2
PRT,1978,finefta
PRT,1979,eftag
PRT,1979,ecprt2
PRT,1979,finefta
PRT,1980,eftag
PRT,1980,ecprt2
PRT,1980,eftaesp
PRT,1980,finefta
PRT,1981,eftag
PRT,1981,ecprt2
PRT,1981,eftaesp
PRT,1981,finefta
PRT,1982,eftag
PRT,1982,ecprt2
PRT,1982,eftaesp
PRT,1982,finefta
PRT,1983,eftag
PRT,1983,ecprt2
PRT,1983,eftaesp
PRT,1983,finefta
PRT,1984,eftag
PRT,1984,ecprt2
PRT,1984,eftaesp
PRT,1984,finefta
PRT,1985,eftag
PRT,1985,ecprt2
PRT,1985,eftaesp
PRT,1985,finefta
PRT,1986,eu
PRT,1986,euoct
PRT,1986,euche
PRT,1986,euisl
PRT,1986,eunor
PRT,1986,eusyr
PRT,1986,eccyp
PRT,1986,ecmlt
PRT,1986,ectur3
PRT,1986,ecyug
PRT,1986,ecdza2
PRT,1986,ecaut
PRT,1986,ecegy2
PRT,1986,ecfin
PRT,1986,ecisr2
PRT,1986,ecjor
PRT,1986,eclbn2
PRT,1986,ecmar2
PRT,1986,ecswe
PRT,1986,ectun2
PRT,1986,ectur
PRT,1987,eu
PRT,1987,euoct
PRT,1987,euche
PRT,1987,euisl
PRT,1987,eunor
PRT,1987,eusyr
PRT,1987,eccyp
PRT,1987,ecmlt
PRT,1987,ectur3
PRT,1987,ecyug
PRT,1987,ecdza2
PRT,1987,ecaut
PRT,1987,ecegy2
PRT,1987,ecfin
PRT,1987,ecisr2
PRT,1987,ecjor
PRT,1987,eclbn2
PRT,1987,ecmar2
PRT,1987,ecswe
PRT,1987,ectun2
PRT,1987,ectur
PRT,1988,eu
PRT,1988,euoct
PRT,1988,euche
PRT,1988,euisl
PRT,1988,eunor
PRT,1988,eusyr
PRT,1988,eccyp
PRT,1988,ecmlt
PRT,1988,ectur3
PRT,1988,ecyug
PRT,1988,ecdza2
PRT,1988,ecaut
PRT,1988,ecegy2
PRT,1988,ecfin
PRT,1988,ecisr2
PRT,1988,ecjor
PRT,1988,eclbn2
PRT,1988,ecmar2
PRT,1988,ecswe
PRT,1988,ectun2
PRT,1988,ectur
PRT,1989,eu
PRT,1989,euoct
PRT,1989,euche
PRT,1989,euisl
PRT,1989,eunor
PRT,1989,eusyr
PRT,1989,eccyp
PRT,1989,ecmlt
PRT,1989,ectur3
PRT,1989,ecyug
PRT,1989,ecdza2
PRT,1989,ecaut
PRT,1989,ecegy2
PRT,1989,ecfin
PRT,1989,ecisr2
PRT,1989,ecjor
PRT,1989,eclbn2
PRT,1989,ecmar2
PRT,1989,ecswe
PRT,1989,ectun2
PRT,1989,ectur
PRT,1990,eu
PRT,1990,euoct
PRT,1990,euche
PRT,1990,euisl
PRT,1990,eunor
PRT,1990,eusyr
PRT,1990,eccyp
PRT,1990,ecmlt
PRT,1990,ectur3
PRT,1990,ecyug
PRT,1990,ecdza2
PRT,1990,ecaut
PRT,1990,ecegy2
PRT,1990,ecfin
PRT,1990,ecisr2
PRT,1990,ecjor
PRT,1990,eclbn2
PRT,1990,ecmar2
PRT,1990,ecswe
PRT,1990,ectun2
PRT,1990,ectur
PRT,1991,eu
PRT,1991,euoct
PRT,1991,euche
PRT,1991,euisl
PRT,1991,eunor
PRT,1991,eusyr
PRT,1991,euand
PRT,1991,eccyp
PRT,1991,ecmlt
PRT,1991,ectur3
PRT,1991,ecyug
PRT,1991,ecdza2
PRT,1991,ecaut
PRT,1991,ecegy2
PRT,1991,ecfin
PRT,1991,ecisr2
PRT,1991,ecjor
PRT,1991,eclbn2
PRT,1991,ecmar2
PRT,1991,ecswe
PRT,1991,ectun2
PRT,1991,ectur
PRT,1992,eu
PRT,1992,euoct
PRT,1992,euche
PRT,1992,euisl
PRT,1992,eunor
PRT,1992,eusyr
PRT,1992,euand
PRT,1992,eccyp
PRT,1992,ecmlt
PRT,1992,ectur3
PRT,1992,ecdza2
PRT,1992,ecaut
PRT,1992,ecczesvk
PRT,1992,ecegy2
PRT,1992,ecfro
PRT,1992,ecfin
PRT,1992,echun2
PRT,1992,ecisr2
PRT,1992,ecjor
PRT,1992,eclbn2
PRT,1992,ecmar2
PRT,1992,ecpol2
PRT,1992,ecswe
PRT,1992,ectun2
PRT,1992,ectur
PRT,1993,eu
PRT,1993,euoct
PRT,1993,euche
PRT,1993,euisl
PRT,1993,eunor
PRT,1993,eusyr
PRT,1993,euand
PRT,1993,eccyp
PRT,1993,ecmlt
PRT,1993,ectur3
PRT,1993,ecdza2
PRT,1993,ecaut
PRT,1993,ecczesvk
PRT,1993,ecegy2
PRT,1993,ecfro
PRT,1993,ecfin
PRT,1993,echun2
PRT,1993,ecisr2
PRT,1993,ecjor
PRT,1993,eclbn2
PRT,1993,ecmar2
PRT,1993,ecpol2
PRT,1993,ecrou2
PRT,1993,ecsvn
PRT,1993,ecswe
PRT,1993,ectun2
PRT,1993,ectur
PRT,1994,eu
PRT,1994,euoct
PRT,1994,euche
PRT,1994,euisl
PRT,1994,eunor
PRT,1994,eusyr
PRT,1994,euand
PRT,1994,eea
PRT,1994,eccyp
PRT,1994,ecmlt
PRT,1994,ectur3
PRT,1994,echun
PRT,1994,ecpol
PRT,1994,ecdza2
PRT,1994,ecaut
PRT,1994,ecbgr2
PRT,1994,ecczesvk
PRT,1994,ecegy2
PRT,1994,ecfro
PRT,1994,echun2
PRT,1994,ecisr2
PRT,1994,ecjor
PRT,1994,eclbn2
PRT,1994,ecmar2
PRT,1994,ecpol2
PRT,1994,ecrou2
PRT,1994,ecsvn
PRT,1994,ecswe
PRT,1994,ectun2
PRT,1994,ectur
PRT,1995,eu
PRT,1995,euoct
PRT,1995,euche
PRT,1995,euisl
PRT,1995,eunor
PRT,1995,eusyr
PRT,1995,euand
PRT,1995,eea
PRT,1995,eccyp
PRT,1995,ecmlt
PRT,1995,ectur3
PRT,1995,ecbgr
PRT,1995,eccze
PRT,1995,ecest
PRT,1995,echun
PRT,1995,eclva
PRT,1995,ecltu
PRT,1995,ecpol
PRT,1995,ecrou
PRT,1995,ecsvk
PRT,1995,ecdza2
PRT,1995,ecbgr2
PRT,1995,ecczesvk
PRT,1995,ecegy2
PRT,1995,ecfro
PRT,1995,ecisr2
PRT,1995,ecjor
PRT,1995,eclbn2
PRT,1995,ecmar2
PRT,1995,ecrou2
PRT,1995,ecsvn
PRT,1995,ectun2
PRT,1995,ectur
PRT,1996,eu
PRT,1996,euoct
PRT,1996,euche
PRT,1996,euisl
PRT,1996,eunor
PRT,1996,eusyr
PRT,1996,euand
PRT,1996,eutur
PRT,1996,eea
PRT,1996,eccyp
PRT,1996,ecmlt
PRT,1996,ecbgr
PRT,1996,eccze
PRT,1996,ecest
PRT,1996,echun
PRT,1996,eclva
PRT,1996,ecltu
PRT,1996,ecpol
PRT,1996,ecrou
PRT,1996,ecsvk
PRT,1996,ecdza2
PRT,1996,ecegy2
PRT,1996,ecfro
PRT,1996,ecisr2
PRT,1996,ecjor
PRT,1996,eclbn2
PRT,1996,ecmar2
PRT,1996,ecsvn
PRT,1996,ectun2
PRT,1997,eu
PRT,1997,euoct
PRT,1997,euche
PRT,1997,eufro
PRT,1997,euisl
PRT,1997,eunor
PRT,1997,eupse
PRT,1997,eusyr
PRT,1997,euand
PRT,1997,eutur
PRT,1997,eea
PRT,1997,eccyp
PRT,1997,ecmlt
PRT,1997,ecbgr
PRT,1997,eccze
PRT,1997,ecest
PRT,1997,echun
PRT,1997,eclva
PRT,1997,ecltu
PRT,1997,ecpol
PRT,1997,ecrou
PRT,1997,ecsvk
PRT,1997,ecdza2
PRT,1997,ecegy2
PRT,1997,ecisr2
PRT,1997,ecjor
PRT,1997,eclbn2
PRT,1997,ecmar2
PRT,1997,ecsvn3
PRT,1997,ectun2
PRT,1998,eu
PRT,1998,euoct
PRT,1998,euche
PRT,1998,eufro
PRT,1998,euisl
PRT,1998,eunor
PRT,1998,eupse
PRT,1998,eusyr
PRT,1998,eutun
PRT,1998,euand
PRT,1998,eutur
PRT,1998,eea
PRT,1998,eccyp
PRT,1998,ecmlt
PRT,1998,ecbgr
PRT,1998,eccze
PRT,1998,ecest
PRT,1998,echun
PRT,1998,eclva
PRT,1998,ecltu
PRT,1998,ecpol
PRT,1998,ecrou
PRT,1998,ecsvk
PRT,1998,ecdza2
PRT,1998,ecegy2
PRT,1998,ecisr2
PRT,1998,ecjor
PRT,1998,eclbn2
PRT,1998,ecmar2
PRT,1998,ecsvn3
PRT,1998,ectun2
PRT,1999,eu
PRT,1999,euoct
PRT,1999,euche
PRT,1999,eufro
PRT,1999,euisl
PRT,1999,eunor
PRT,1999,eupse
PRT,1999,eusyr
PRT,1999,eutun
PRT,1999,euand
PRT,1999,eutur
PRT,1999,eea
PRT,1999,eccyp
PRT,1999,ecmlt
PRT,1999,ecbgr
PRT,1999,eccze
PRT,1999,ecest
PRT,1999,echun
PRT,1999,eclva
PRT,1999,ecltu
PRT,1999,ecpol
PRT,1999,ecrou
PRT,1999,ecsvk
PRT,1999,ecsvn2
PRT,1999,ecdza2
PRT,1999,ecegy2
PRT,1999,ecisr2
PRT,1999,ecjor
PRT,1999,eclbn2
PRT,1999,ecmar2
PRT,1999,ecsvn3
PRT,2000,eu
PRT,2000,euoct
PRT,2000,euche
PRT,2000,eufro
PRT,2000,euisl
PRT,2000,euisr
PRT,2000,eumar
PRT,2000,eumex
PRT,2000,eunor
PRT,2000,eupse
PRT,2000,eusyr
PRT,2000,eutun
PRT,2000,euzaf
PRT,2000,euand
PRT,2000,eutur
PRT,2000,eea
PRT,2000,eccyp
PRT,2000,ecmlt
PRT,2000,ecbgr
PRT,2000,eccze
PRT,2000,ecest
PRT,2000,echun
PRT,2000,eclva
PRT,2000,ecltu
PRT,2000,ecpol
PRT,2000,ecrou
PRT,2000,ecsvk
PRT,2000,ecsvn2
PRT,2000,ecdza2
PRT,2000,ecegy2
PRT,2000,ecisr2
PRT,2000,ecjor
PRT,2000,eclbn2
PRT,2000,ecmar2
PRT,2000,ecsvn3
PRT,2001,eu
PRT,2001,euoct
PRT,2001,euche
PRT,2001,eufro
PRT,2001,eumkdg
PRT,2001,euisl
PRT,2001,euisr
PRT,2001,eumar
PRT,2001,eumex
PRT,2001,eunor
PRT,2001,eupse
PRT,2001,eusyr
PRT,2001,eutun
PRT,2001,euzaf
PRT,2001,euand
PRT,2001,eutur
PRT,2001,eea
PRT,2001,eccyp
PRT,2001,ecmlt
PRT,2001,ecbgr
PRT,2001,eccze
PRT,2001,ecest
PRT,2001,echun
PRT,2001,eclva
PRT,2001,ecltu
PRT,2001,ecpol
PRT,2001,ecrou
PRT,2001,ecsvk
PRT,2001,ecsvn2
PRT,2001,ecdza2
PRT,2001,ecegy2
PRT,2001,ecjor
PRT,2001,eclbn2
PRT,2001,ecsvn3
PRT,2002,eu
PRT,2002,euoct
PRT,2002,euche
PRT,2002,eufro
PRT,2002,eumkdg
PRT,2002,euisl
PRT,2002,euisr
PRT,2002,eujor
PRT,2002,eumar
PRT,2002,eumex
PRT,2002,eunor
PRT,2002,eupse
PRT,2002,eusyr
PRT,2002,eutun
PRT,2002,euzaf
PRT,2002,euand
PRT,2002,eusmr
PRT,2002,eutur
PRT,2002,eea
PRT,2002,eccyp
PRT,2002,ecmlt
PRT,2002,ecbgr
PRT,2002,eccze
PRT,2002,ecest
PRT,2002,echun
PRT,2002,eclva
PRT,2002,ecltu
PRT,2002,ecpol
PRT,2002,ecrou
PRT,2002,ecsvk
PRT,2002,euhrvg
PRT,2002,ecsvn2
PRT,2002,ecdza2
PRT,2002,ecegy2
PRT,2002,ecjor
PRT,2002,eclbn2
PRT,2002,ecsvn3
PRT,2003,eu
PRT,2003,euoct
PRT,2003,euche
PRT,2003,euchlg
PRT,2003,eufro
PRT,2003,eumkdg
PRT,2003,euisl
PRT,2003,euisr
PRT,2003,eujor
PRT,2003,eulbn
PRT,2003,eumar
PRT,2003,eumex
PRT,2003,eunor
PRT,2003,eupse
PRT,2003,eusyr
PRT,2003,eutun
PRT,2003,euzaf
PRT,2003,euand
PRT,2003,eusmr
PRT,2003,eutur
PRT,2003,eea
PRT,2003,eccyp
PRT,2003,ecmlt
PRT,2003,ecbgr
PRT,2003,eccze
PRT,2003,ecest
PRT,2003,echun
PRT,2003,eclva
PRT,2003,ecltu
PRT,2003,ecpol
PRT,2003,ecrou
PRT,2003,ecsvk
PRT,2003,euhrvg
PRT,2003,ecsvn2
PRT,2003,ecdza2
PRT,2003,ecegy2
PRT,2003,eclbn2
PRT,2003,ecsvn3
PRT,2004,eu
PRT,2004,euoct
PRT,2004,euche
PRT,2004,euchlg
PRT,2004,euegy
PRT,2004,eufro
PRT,2004,eumkds
PRT,2004,euisl
PRT,2004,euisr
PRT,2004,eujor
PRT,2004,eulbn
PRT,2004,eumar
PRT,2004,eumex
PRT,2004,eunor
PRT,2004,eupse
PRT,2004,eusyr
PRT,2004,eutun
PRT,2004,euzaf
PRT,2004,euand
PRT,2004,eusmr
PRT,2004,eutur
PRT,2004,eea
PRT,2004,eccyp
PRT,2004,ecmlt
PRT,2004,ecbgr
PRT,2004,eccze
PRT,2004,ecest
PRT,2004,echun
PRT,2004,eclva
PRT,2004,ecltu
PRT,2004,ecpol
PRT,2004,ecrou
PRT,2004,ecsvk
PRT,2004,euhrvg
PRT,2004,ecsvn2
PRT,2004,ecdza2
PRT,2004,ecegy2
PRT,2004,ecsvn3
PRT,2005,eu
PRT,2005,euoct
PRT,2005,euche
PRT,2005,euchls
PRT,2005,eudza
PRT,2005,euegy
PRT,2005,eufro
PRT,2005,eumkds
PRT,2005,euisl
PRT,2005,euisr
PRT,2005,eujor
PRT,2005,eulbn
PRT,2005,eumar
PRT,2005,eumex
PRT,2005,eunor
PRT,2005,eupse
PRT,2005,eusyr
PRT,2005,eutun
PRT,2005,euzaf
PRT,2005,euand
PRT,2005,eusmr
PRT,2005,eutur
PRT,2005,eea
PRT,2005,ecbgr
PRT,2005,ecrou
PRT,2005,euhrvs
PRT,2005,ecdza2
PRT,2006,eu
PRT,2006,eualbg
PRT,2006,euoct
PRT,2006,euche
PRT,2006,euchls
PRT,2006,eudza
PRT,2006,euegy
PRT,2006,eufro
PRT,2006,eumkds
PRT,2006,euisl
PRT,2006,euisr
PRT,2006,eujor
PRT,2006,eulbn
PRT,2006,eumar
PRT,2006,eumex
PRT,2006,eunor
PRT,2006,eupse
PRT,2006,eusyr
PRT,2006,eutun
PRT,2006,euzaf
PRT,2006,euand
PRT,2006,eusmr
PRT,2006,eutur
PRT,2006,eea
PRT,2006,ecbgr
PRT,2006,ecrou
PRT,2006,euhrvs
PRT,2007,eu
PRT,2007,eualbg
PRT,2007,euoct
PRT,2007,euche
PRT,2007,euchls
PRT,2007,eudza
PRT,2007,euegy
PRT,2007,eufro
PRT,2007,eumkds
PRT,2007,euisl
PRT,2007,euisr
PRT,2007,eujor
PRT,2007,eulbn
PRT,2007,eumar
PRT,2007,eumex
PRT,2007,eunor
PRT,2007,eupse
PRT,2007,eusyr
PRT,2007,eutun
PRT,2007,euzaf
PRT,2007,euand
PRT,2007,eusmr
PRT,2007,eutur
PRT,2007,eea
PRT,2007,euhrvs
PRT,2008,eu
PRT,2008,eualbg
PRT,2008,euoct
PRT,2008,euche
PRT,2008,euchls
PRT,2008,eudza
PRT,2008,euegy
PRT,2008,eufro
PRT,2008,eumkds
PRT,2008,euisl
PRT,2008,euisr
PRT,2008,eujor
PRT,2008,eulbn
PRT,2008,eumar
PRT,2008,eumex
PRT,2008,eumneg
PRT,2008,eunor
PRT,2008,eupse
PRT,2008,eusyr
PRT,2008,eutun
PRT,2008,euzaf
PRT,2008,euand
PRT,2008,eusmr
PRT,2008,eutur
PRT,2008,eea
PRT,2008,eucariforum
PRT,2008,euhrvs
PRT,2008,eubihg
PRT,2009,eu
PRT,2009,eualbs
PRT,2009,euoct
PRT,2009,euche
PRT,2009,euchls
PRT,2009,eudza
PRT,2009,euegy
PRT,2009,eufro
PRT,2009,eumkds
PRT,2009,euisl
PRT,2009,euisr
PRT,2009,eujor
PRT,2009,eulbn
PRT,2009,eumar
PRT,2009,eumex
PRT,2009,eumneg
PRT,2009,eunor
PRT,2009,eupngfji
PRT,2009,eupse
PRT,2009,eusyr
PRT,2009,eutun
PRT,2009,euzaf
PRT,2009,euand
PRT,2009,eusmr
PRT,2009,eutur
PRT,2009,eea
PRT,2009,eucariforum
PRT,2009,euhrvs
PRT,2009,eubihg
PRT,2010,eu
PRT,2010,eualbs
PRT,2010,euoct
PRT,2010,euche
PRT,2010,euchls
PRT,2010,eudza
PRT,2010,euegy
PRT,2010,eufro
PRT,2010,eumkds
PRT,2010,euisl
PRT,2010,euisr
PRT,2010,eujor
PRT,2010,eulbn
PRT,2010,eumar
PRT,2010,eumex
PRT,2010,eumnes
PRT,2010,eunor
PRT,2010,eupngfji
PRT,2010,eupse
PRT,2010,eusrbg
PRT,2010,eusyr
PRT,2010,eutun
PRT,2010,euzaf
PRT,2010,euand
PRT,2010,eusmr
PRT,2010,eutur
PRT,2010,eea
PRT,2010,eucariforum
PRT,2010,euhrvs
PRT,2010,eubihg
PRT,2011,eu
PRT,2011,eualbs
PRT,2011,euoct
PRT,2011,euche
PRT,2011,euchls
PRT,2011,eudza
PRT,2011,euegy
PRT,2011,eufro
PRT,2011,eumkds
PRT,2011,euisl
PRT,2011,euisr
PRT,2011,eujor
PRT,2011,eulbn
PRT,2011,eumar
PRT,2011,eumex
PRT,2011,eumnes
PRT,2011,eunor
PRT,2011,eupngfji
PRT,2011,eupse
PRT,2011,eusrbg
PRT,2011,eusyr
PRT,2011,eutun
PRT,2011,euzaf
PRT,2011,euand
PRT,2011,eusmr
PRT,2011,eutur
PRT,2011,eea
PRT,2011,eucariforum
PRT,2011,eukor
PRT,2011,euhrvs
PRT,2011,eubihg
PRT,2012,eu
PRT,2012,eualbs
PRT,2012,euesag
PRT,2012,euoct
PRT,2012,euche
PRT,2012,euchls
PRT,2012,eudza
PRT,2012,euegy
PRT,2012,eufro
PRT,2012,eumkds
PRT,2012,euisl
PRT,2012,euisr
PRT,2012,eujor
PRT,2012,eulbn
PRT,2012,eumar
PRT,2012,eumex
PRT,2012,eumnes
PRT,2012,eunor
PRT,2012,eupngfji
PRT,2012,eupse
PRT,2012,eusrbg
PRT,2012,eusyr
PRT,2012,eutun
PRT,2012,euzaf
PRT,2012,euand
PRT,2012,eusmr
PRT,2012,eutur
PRT,2012,eea
PRT,2012,eucariforum
PRT,2012,eukor
PRT,2012,euhrvs
PRT,2012,eubihg
PRT,2013,eu
PRT,2013,eualbs
PRT,2013,euesag
PRT,2013,euoct
PRT,2013,euche
PRT,2013,euchls
PRT,2013,eudza
PRT,2013,euegy
PRT,2013,eufro
PRT,2013,eumkds
PRT,2013,euisl
PRT,2013,euisr
PRT,2013,eujor
PRT,2013,eulbn
PRT,2013,eumar
PRT,2013,eumex
PRT,2013,eumnes
PRT,2013,eunor
PRT,2013,eupngfji
PRT,2013,eupse
PRT,2013,eusrbs
PRT,2013,eusyr
PRT,2013,eutun
PRT,2013,euzaf
PRT,2013,euand
PRT,2013,eusmr
PRT,2013,eutur
PRT,2013,eea
PRT,2013,eucariforum
PRT,2013,eucentr
PRT,2013,eucolper
PRT,2013,eukor
PRT,2013,euhrvs
PRT,2013,eubihg
PRT,2014,eu
PRT,2014,eualbs
PRT,2014,euesag
PRT,2014,euoct
PRT,2014,euche
PRT,2014,euchls
PRT,2014,eucmr
PRT,2014,eudza
PRT,2014,euegy
PRT,2014,eufro
PRT,2014,eumkds
PRT,2014,euisl
PRT,2014,euisr
PRT,2014,eujor
PRT,2014,eulbn
PRT,2014,eumar
PRT,2014,eumex
PRT,2014,eumnes
PRT,2014,eunor
PRT,2014,eupngfji
PRT,2014,eupse
PRT,2014,eusrbs
PRT,2014,eusyr
PRT,2014,eutun
PRT,2014,euzaf
PRT,2014,euand
PRT,2014,eusmr
PRT,2014,eutur
PRT,2014,eea
PRT,2014,eucariforum
PRT,2014,eucentr
PRT,2014,eucolper
PRT,2014,eugeo
PRT,2014,eumda
PRT,2014,eukor
PRT,2014,euukr
PRT,2014,eubihg
PRT,2015,eu
PRT,2015,eualbs
PRT,2015,euesag
PRT,2015,euoct
PRT,2015,euche
PRT,2015,euchls
PRT,2015,eucmr
PRT,2015,eudza
PRT,2015,euegy
PRT,2015,eufro
PRT,2015,eumkds
PRT,2015,euisl
PRT,2015,euisr
PRT,2015,eujor
PRT,2015,eulbn
PRT,2015,eumar
PRT,2015,eumex
PRT,2015,eumnes
PRT,2015,eunor
PRT,2015,eupngfji
PRT,2015,eupse
PRT,2015,eusrbs
PRT,2015,eusyr
PRT,2015,eutun
PRT,2015,euzaf
PRT,2015,euand
PRT,2015,eusmr
PRT,2015,eutur
PRT,2015,eea
PRT,2015,eucariforum
PRT,2015,eucentr
PRT,2015,eucolper
PRT,2015,eugeo
PRT,2015,eumda
PRT,2015,eukor
PRT,2015,euukr
PRT,2015,eubihs
PRT,2016,eu
PRT,2016,eualbs
PRT,2016,euesag
PRT,2016,euoct
PRT,2016,euche
PRT,2016,euchls
PRT,2016,eucmr
PRT,2016,eudza
PRT,2016,euegy
PRT,2016,eufro
PRT,2016,eumkds
PRT,2016,euisl
